,Frequency,Dimension,Robustness
1000100110001011,1.0,10.0,0.3875
0000010000010000,5.0,10.0,0.5475000000000001
1010111111110111,3.0,9.0,0.5
0100101100000011,1.0,13.0,0.3
1111101010111000,1.0,11.0,0.2875
0100101100000000,1.0,12.0,0.5
0111010111111111,5.0,7.0,0.5299999999999999
1110101011010111,1.0,13.0,0.2875
0111011100101111,1.0,9.0,0.2875
1111111111111000,2.0,7.0,0.51875
1111001111110011,9.0,3.0,0.65
0111011101110011,2.0,7.0,0.55
1111111111001110,5.0,7.0,0.40249999999999997
1110111101001110,1.0,12.0,0.3625
1001000010110000,1.0,9.0,0.5625
1100110010001100,4.0,6.0,0.5
1111110110101010,1.0,8.0,0.5125
1010000010100100,2.0,8.0,0.3875
0001001100011111,1.0,9.0,0.5125
0000001111110011,2.0,6.0,0.425
0000010110001100,1.0,9.0,0.55
0000111000110000,1.0,13.0,0.4875
0001010011010000,1.0,13.0,0.45
1100111000001110,1.0,9.0,0.475
1111101111011101,2.0,9.0,0.60625
1101101010001010,1.0,10.0,0.425
1101110111011100,2.0,7.0,0.3125
0100101001001111,1.0,10.0,0.3625
1010111110101010,5.0,5.0,0.5599999999999999
1010110010110101,1.0,15.0,0.425
0011001000000100,1.0,13.0,0.5
1011110111111111,2.0,10.0,0.48125
0000110001001111,1.0,10.0,0.4125
0000111100101011,1.0,13.0,0.375
1000010011110101,1.0,10.0,0.3
1010101011011111,1.0,8.0,0.475
1011101100100010,1.0,9.0,0.2125
1111111101101111,2.0,10.0,0.5375
0111011101111010,1.0,12.0,0.3
0111010101000100,1.0,9.0,0.5125
0000000100000101,2.0,7.0,0.46875
0001110100111111,2.0,7.0,0.43125
1100111111110000,1.0,7.0,0.55
0001101000011001,1.0,14.0,0.2125
1111111111000000,2.0,5.0,0.50625
0100101011110011,1.0,14.0,0.425
1011111100000000,1.0,6.0,0.65
1011101101001100,1.0,11.0,0.4375
1010000011000100,1.0,9.0,0.4875
1011101100010011,1.0,9.0,0.45
1100111101011111,1.0,8.0,0.4875
1000010010000101,1.0,12.0,0.25
1111101110100110,1.0,18.0,0.2
0000110000000000,11.0,6.0,0.6488636363636363
0001010111110101,1.0,9.0,0.225
0001010100110111,1.0,9.0,0.3
0011000100000000,4.0,7.0,0.49687499999999996
1100111111001100,2.0,5.0,0.45625
0100100001000000,1.0,11.0,0.525
1100000011111101,1.0,10.0,0.5
1111011111010100,1.0,12.0,0.1
0111111101001110,1.0,9.0,0.525
1011111010111110,1.0,8.0,0.525
1111010001100110,1.0,10.0,0.4125
1011100011111100,1.0,7.0,0.6
1011000010101100,1.0,11.0,0.3125
1000000010100001,1.0,12.0,0.3375
1010110000110100,1.0,15.0,0.4125
1011011100110011,1.0,10.0,0.3875
0000000001100100,2.0,11.0,0.42500000000000004
1110000011101010,3.0,9.0,0.3875
0100001001000000,2.0,9.0,0.48125
1100000011110000,4.0,5.0,0.578125
0101111011111111,1.0,9.0,0.525
1111100011101000,1.0,10.0,0.3375
0111011101011010,1.0,12.0,0.4875
0101010101001100,1.0,9.0,0.5
0011000100110001,1.0,5.0,0.4125
0000101100001010,2.0,8.0,0.5125
1100010001010101,1.0,9.0,0.5
0000110000111100,1.0,7.0,0.575
0000000010101000,5.0,7.0,0.5475
0000001011111111,3.0,6.0,0.46249999999999997
0000101000000000,14.0,6.0,0.6821428571428572
0001000111111101,2.0,9.0,0.32499999999999996
0000100010101110,2.0,11.0,0.38749999999999996
1110110011101111,2.0,8.0,0.48125
1110110111001101,2.0,9.0,0.3
0000000011111110,3.0,6.0,0.42500000000000004
1000110010001000,2.0,8.0,0.4875
0100000000000101,2.0,11.0,0.40625
0000101111000000,2.0,13.0,0.4375
0001100000011000,1.0,8.0,0.4625
1101111011111011,1.0,15.0,0.4375
1011111110001111,1.0,8.0,0.5375
1111111000110010,1.0,7.0,0.55
0101111000001111,1.0,11.0,0.3625
1101110011011001,1.0,12.0,0.3875
1101000011010000,5.0,5.0,0.565
0010000010100101,1.0,12.0,0.35
0010010010110100,1.0,16.0,0.275
1111011111110100,1.0,8.0,0.575
1100110011101100,3.0,6.0,0.39999999999999997
1010100010001000,1.0,8.0,0.575
1111101011111000,3.0,7.0,0.4833333333333334
1111110011111110,2.0,7.0,0.225
0111001011101111,1.0,13.0,0.4
0011111111110100,1.0,12.0,0.4375
0011011111111111,8.0,7.0,0.5953124999999999
1010101010111111,3.0,7.0,0.44166666666666665
0011111110111011,2.0,8.0,0.56875
0111001110000000,1.0,13.0,0.2375
0010101010101011,1.0,13.0,0.3125
1111001111111010,2.0,8.0,0.4375
1000110010111111,1.0,7.0,0.5625
0100110100000101,1.0,11.0,0.325
0011101100000011,1.0,10.0,0.4375
0000110100001101,5.0,5.0,0.575
1011111111110010,1.0,13.0,0.4
0111011101000101,2.0,9.0,0.49375
0010001010100010,2.0,8.0,0.41875
0000101000100010,1.0,8.0,0.425
1110001011101000,1.0,14.0,0.3625
0111111001111111,3.0,9.0,0.5583333333333333
1111111110101110,4.0,7.0,0.446875
1111011111010111,2.0,9.0,0.46875
0101010111000011,1.0,11.0,0.2125
1101111101010101,3.0,7.0,0.5625
0100000011110000,2.0,8.0,0.46875
1110001000000000,1.0,8.0,0.4375
1010100010101111,1.0,9.0,0.2125
0001010100010001,3.0,8.0,0.3541666666666667
0000000001001110,1.0,8.0,0.4
1011101110101011,2.0,7.0,0.4
1111001100000001,1.0,9.0,0.15
1111011111101010,1.0,12.0,0.4
0010001010001000,1.0,8.0,0.475
0101000001010111,1.0,9.0,0.425
1010001110110000,1.0,11.0,0.3375
1110110011110000,1.0,9.0,0.325
0100000000000010,1.0,10.0,0.55
0100000001010101,2.0,8.0,0.46875
1111110011101110,2.0,8.0,0.4875
1000010100000110,1.0,18.0,0.1875
1111111010111111,2.0,10.0,0.39375
0000100000010001,2.0,9.0,0.625
1111110010101000,1.0,6.0,0.5125
1111001111110111,2.0,7.0,0.55625
1011111110101110,2.0,8.0,0.29375
0010001100110011,6.0,6.0,0.5416666666666666
1110111111100010,1.0,9.0,0.4625
1110101101011101,1.0,18.0,0.0875
1011000110111000,1.0,11.0,0.4375
1111010001000100,1.0,6.0,0.3875
1101110110001100,1.0,9.0,0.3375
0000000011101010,6.0,8.0,0.50625
0011000011111111,3.0,5.0,0.5625
1011111100011111,3.0,8.0,0.5083333333333333
1111110010111110,1.0,12.0,0.35
1111111000110001,1.0,12.0,0.525
1111111011110010,2.0,8.0,0.36875
1111110110100000,2.0,9.0,0.43125
0000001101010000,1.0,8.0,0.525
0000101100000101,2.0,9.0,0.44375
0101101000001000,1.0,12.0,0.4125
0001011111110101,1.0,13.0,0.3
0111011111111111,15.0,4.0,0.6808333333333334
0001111110111000,1.0,15.0,0.1125
0000001001010011,1.0,9.0,0.475
0101010100110000,1.0,7.0,0.575
0101010100001010,1.0,7.0,0.475
1100010011010101,1.0,9.0,0.5625
0000101100001111,2.0,6.0,0.39375000000000004
1100000011110100,2.0,10.0,0.45625
1111011100100011,2.0,11.0,0.375
1111000011111000,5.0,6.0,0.5025000000000001
0000110100000100,1.0,11.0,0.425
0001000000110000,5.0,7.0,0.5399999999999999
1000100100011001,1.0,14.0,0.3875
0000001100010010,1.0,12.0,0.4625
1110111110111011,2.0,9.0,0.4125
0100011101011111,1.0,11.0,0.4375
1100000000100010,2.0,8.0,0.44375
1111011110101010,1.0,8.0,0.5625
0000001001000010,2.0,9.0,0.41874999999999996
1111010011101100,1.0,11.0,0.4625
1001000011111011,1.0,15.0,0.2625
0011101100111111,1.0,7.0,0.375
0101101000001010,1.0,7.0,0.575
1111011100000010,1.0,10.0,0.475
1101001111111111,2.0,9.0,0.58125
0101000001010011,1.0,7.0,0.4375
0101010000101100,1.0,14.0,0.2875
0110111001001110,1.0,10.0,0.2625
0000000100110001,1.0,8.0,0.45
0000101100101011,1.0,10.0,0.4
1010000101110000,1.0,17.0,0.3375
0000001000111111,1.0,10.0,0.0875
1010101011101111,1.0,7.0,0.55
1011101011111111,5.0,7.0,0.54
1011100111111111,2.0,9.0,0.53125
0011111100001100,1.0,6.0,0.4
0000111100101111,2.0,6.0,0.5625
0011000000000111,1.0,12.0,0.3875
1111010111000101,1.0,7.0,0.2875
1100111101111111,3.0,9.0,0.5458333333333334
0000111101011111,4.0,5.0,0.4625
0000111011111111,3.0,7.0,0.4791666666666667
0101110101001101,1.0,10.0,0.525
1100100011000000,1.0,8.0,0.475
0111000000010000,1.0,11.0,0.4
0101001000000010,1.0,8.0,0.4
0100010011110101,2.0,9.0,0.40625
1111111111100101,2.0,9.0,0.5125
0001010100100000,1.0,12.0,0.425
0001110000000000,1.0,11.0,0.6375
1010101100111011,1.0,11.0,0.375
1111110110110000,1.0,11.0,0.45
1010110110101101,2.0,7.0,0.44999999999999996
1111000001010101,2.0,6.0,0.475
1100010110010001,1.0,14.0,0.375
0011001111110011,5.0,5.0,0.4625
0000001111111111,5.0,5.0,0.5525
0001110000010000,2.0,8.0,0.4375
0111011110110001,1.0,12.0,0.375
0100000011000000,3.0,7.0,0.4875
1111001110111110,1.0,14.0,0.5375
0000110011111111,4.0,5.0,0.55
0111011101011111,2.0,8.0,0.55
0011110100111111,1.0,8.0,0.325
1000000010010000,2.0,11.0,0.54375
0000000100001111,1.0,8.0,0.475
0101111101010000,1.0,6.0,0.425
1111110000111011,1.0,12.0,0.425
0010000001000000,1.0,10.0,0.55
1111000111110001,2.0,5.0,0.44999999999999996
0111011111011111,1.0,9.0,0.575
0010000011111100,2.0,9.0,0.35625
0000000001111111,1.0,6.0,0.6125
0000101000001101,1.0,9.0,0.4875
0000010011001110,1.0,12.0,0.5125
1100110011100011,1.0,11.0,0.4
1100110011111100,2.0,5.0,0.48124999999999996
1101100011011101,1.0,7.0,0.55
0000100100010011,1.0,16.0,0.225
1111001111111101,2.0,9.0,0.575
1111111111111001,1.0,10.0,0.45
0000101001110001,1.0,16.0,0.2
0000101111001011,1.0,10.0,0.3375
1100111101010101,1.0,7.0,0.3375
0000010111110100,1.0,10.0,0.2875
1101100000011000,1.0,10.0,0.3
0000010000010101,1.0,8.0,0.425
1000111100000011,1.0,9.0,0.275
0001000011110000,1.0,8.0,0.125
0000001010101110,1.0,12.0,0.475
0001010100000100,3.0,8.0,0.38749999999999996
1100111111111011,1.0,9.0,0.5
1111011100110011,2.0,7.0,0.5874999999999999
0111101101110011,1.0,9.0,0.4375
1101000011110000,1.0,6.0,0.525
0000111110111111,3.0,7.0,0.5083333333333334
0000001001000100,2.0,9.0,0.48124999999999996
1011101100011111,2.0,9.0,0.35
1110110010101111,1.0,9.0,0.3375
0001110100011111,1.0,9.0,0.3375
0111000001110011,1.0,9.0,0.35
1110000001010000,1.0,9.0,0.4
1111100111111101,1.0,9.0,0.4625
1010011111111111,2.0,9.0,0.5562499999999999
1111110000000100,2.0,9.0,0.33125000000000004
0000000000010100,3.0,10.0,0.4958333333333333
1010011111110011,1.0,12.0,0.45
0000110000001111,5.0,5.0,0.47000000000000003
1110111011110001,1.0,12.0,0.3
1111010111110001,2.0,7.0,0.45625
0001001000100010,1.0,12.0,0.4625
1111111110000101,1.0,9.0,0.325
0000101000001111,3.0,5.0,0.5666666666666668
0001001000110000,1.0,12.0,0.4875
0011000001001000,1.0,16.0,0.3125
0000001010001100,1.0,15.0,0.55
0000101110111011,2.0,6.0,0.44375
0001100100011011,2.0,10.0,0.375
1111111110111101,3.0,10.0,0.4916666666666667
1000000000100000,1.0,10.0,0.6375
0000011100000000,10.0,7.0,0.49000000000000005
0111111101011000,1.0,12.0,0.2375
1000100010011000,1.0,8.0,0.6375
0010000011110000,2.0,8.0,0.575
1100000011000011,1.0,7.0,0.5125
1100111100000010,1.0,9.0,0.4375
1101110111110111,1.0,9.0,0.475
0000011001110010,2.0,14.0,0.20625
1001010111110100,1.0,15.0,0.4125
1100111011011111,2.0,8.0,0.51875
1111111000110111,2.0,13.0,0.525
0011001001111010,1.0,10.0,0.5375
0100010100000001,2.0,8.0,0.3375
0011000111111110,1.0,12.0,0.2625
1110100011101000,1.0,9.0,0.45
1000110100011111,1.0,14.0,0.425
1110110011111111,5.0,7.0,0.63
1111111111001000,1.0,7.0,0.525
1111110110111010,1.0,12.0,0.3625
1000110011101110,1.0,10.0,0.475
1101000011110110,1.0,14.0,0.25
1111001011110011,2.0,7.0,0.55625
1111111100110101,2.0,8.0,0.41875
0001100101010000,1.0,13.0,0.275
1010010011100100,2.0,10.0,0.44375
0101000001000001,1.0,12.0,0.4125
0001000000010011,1.0,8.0,0.5
1011001100110000,3.0,10.0,0.43333333333333335
0100001100000000,3.0,11.0,0.5375
0000000001110101,2.0,8.0,0.53125
0000100000011100,1.0,12.0,0.3125
0000010100000100,4.0,7.0,0.5375000000000001
1111110011011111,1.0,9.0,0.525
1000100000100000,1.0,11.0,0.5375
1111010011010000,1.0,13.0,0.4375
0101110100010000,1.0,12.0,0.475
1100111001111111,1.0,12.0,0.5125
0101110111010101,1.0,10.0,0.5125
0110001100100111,1.0,15.0,0.125
1101111111101111,1.0,10.0,0.4625
1111101010100010,1.0,10.0,0.325
0101110001011101,1.0,9.0,0.45
1010100001010000,1.0,12.0,0.375
0101011101110111,1.0,7.0,0.525
1101101011001111,1.0,12.0,0.5875
1110111000110000,1.0,10.0,0.4375
0010000100110011,1.0,10.0,0.425
0001101110011011,1.0,10.0,0.2625
0000000011011101,2.0,5.0,0.5875
0011111111110011,2.0,8.0,0.5125
0111011101110111,11.0,3.0,0.6261363636363636
1100000011111111,1.0,5.0,0.3625
1010000000000010,2.0,11.0,0.51875
0101010010101000,1.0,9.0,0.35
0000110010111100,1.0,10.0,0.3625
1010001011000000,1.0,9.0,0.3875
0110001000000000,3.0,11.0,0.4333333333333333
1110111110101011,1.0,8.0,0.45
1101100000000100,1.0,13.0,0.3125
0000001011100000,1.0,12.0,0.3375
0001000100011111,1.0,6.0,0.525
1111100111111111,4.0,10.0,0.43124999999999997
0010111100000100,1.0,12.0,0.375
0001111100001110,1.0,10.0,0.55
1010101010101111,4.0,5.0,0.59375
0000000110001001,1.0,8.0,0.3625
1111101001010000,1.0,6.0,0.5125
1010101011110010,1.0,9.0,0.5125
1000101011101111,1.0,11.0,0.575
1111011110010001,1.0,12.0,0.4375
0010001001110011,1.0,9.0,0.45
1010100010001100,1.0,12.0,0.375
1110010011111111,1.0,8.0,0.5375
1000001000000000,2.0,10.0,0.59375
0101000011111111,4.0,5.0,0.6249999999999999
0111010111111001,1.0,13.0,0.2625
1000100010000000,2.0,7.0,0.625
1110111101000100,1.0,9.0,0.525
1101110101010100,2.0,10.0,0.43125
0100101011110001,1.0,15.0,0.1875
0000001100001011,2.0,8.0,0.4625
0001000010000000,1.0,10.0,0.6625
1010111110111011,1.0,8.0,0.4875
1000100111111101,1.0,12.0,0.45
0000001100100011,1.0,8.0,0.5
0000010010001000,1.0,11.0,0.5
0111000001110001,1.0,10.0,0.45
1111011110000001,1.0,14.0,0.0625
1100010011110111,2.0,7.0,0.49375
1100110010001110,1.0,13.0,0.375
0001101000001001,1.0,17.0,0.3
0011010100000000,1.0,8.0,0.4
1111000011011111,2.0,8.0,0.5
1111000011100000,2.0,6.0,0.45
0101000001110001,2.0,11.0,0.43125
1000010110111011,1.0,14.0,0.4
1100111011001100,2.0,6.0,0.575
1101011101011111,1.0,12.0,0.55
1010111101111111,2.0,9.0,0.44375
1111011101010001,1.0,11.0,0.4
1110111001001110,1.0,7.0,0.45
1100000011110011,2.0,6.0,0.45
0010000100000000,2.0,10.0,0.41875
1100111011011100,1.0,10.0,0.3375
0101111101011010,2.0,7.0,0.5125
0000111110001111,2.0,6.0,0.625
0111111111111100,1.0,9.0,0.2625
0111001111110101,2.0,12.0,0.3875
0000101010001011,1.0,12.0,0.475
1111111010111011,3.0,9.0,0.5041666666666668
0100000010001100,1.0,12.0,0.3875
1111000010110001,1.0,10.0,0.375
1100111100010011,1.0,10.0,0.4125
0001100000000000,1.0,10.0,0.45
1110010110110001,1.0,12.0,0.4625
1100110000110010,1.0,10.0,0.3
0010001000000110,1.0,12.0,0.4375
1111101110110011,1.0,11.0,0.45
1111111011011100,1.0,8.0,0.5
0111100101111011,1.0,13.0,0.4
1000101010111010,1.0,10.0,0.5875
1110010011110011,1.0,12.0,0.3375
1111001001110000,1.0,13.0,0.5875
0000101110101101,1.0,15.0,0.2375
1010111111111100,2.0,8.0,0.48124999999999996
0000000011000010,1.0,11.0,0.4625
1011000011110010,1.0,13.0,0.5625
0010010100000000,1.0,11.0,0.4625
1010000000101110,1.0,13.0,0.4
0001001100000011,3.0,8.0,0.4458333333333333
0100110111011100,2.0,15.0,0.35625
1010101011100000,3.0,9.0,0.44166666666666665
0000000010101110,2.0,8.0,0.45
1111110111010101,1.0,11.0,0.5375
1111101100001011,2.0,7.0,0.5249999999999999
0011001000111010,2.0,9.0,0.39375
1110010001000100,1.0,7.0,0.5375
1111111110000000,4.0,6.0,0.565625
1110000000001000,1.0,15.0,0.35
0000010000110010,1.0,13.0,0.5125
0101011100010101,1.0,13.0,0.475
1111101100111000,1.0,12.0,0.225
0000000100001000,2.0,10.0,0.3875
0001111100101111,2.0,10.0,0.4375
0000010001101111,1.0,15.0,0.35
0011001000110010,2.0,5.0,0.54375
0000111100011111,4.0,6.0,0.5625
1011001111110000,2.0,9.0,0.46249999999999997
1111101101011111,2.0,9.0,0.51875
0000000110100001,1.0,8.0,0.35
0000111100001000,3.0,8.0,0.5875
1101100111111101,1.0,13.0,0.4
1111000011101010,1.0,9.0,0.3375
0010000000000011,2.0,11.0,0.5
0011000010110001,2.0,12.0,0.3375
1000000011100100,1.0,12.0,0.4625
1111010100110001,1.0,6.0,0.4375
1011110111110001,1.0,13.0,0.3625
1000101111001111,1.0,7.0,0.375
0100001000000000,2.0,10.0,0.49375
0011001100111011,5.0,6.0,0.5375
1011101100110011,2.0,5.0,0.35624999999999996
1000000010000100,2.0,11.0,0.475
0011001100000010,2.0,8.0,0.45625
0010111111111111,7.0,7.0,0.5857142857142856
0011011101010111,1.0,11.0,0.3
1111100001011111,2.0,12.0,0.4375
0001101100111011,2.0,9.0,0.46875
0010111100111000,1.0,15.0,0.325
0000000001010010,1.0,11.0,0.3875
1111011110100111,1.0,8.0,0.575
1100000010001000,1.0,8.0,0.5125
0111111111100000,1.0,12.0,0.4875
1111110011011100,3.0,7.0,0.5166666666666667
1100110111011101,3.0,7.0,0.5166666666666666
0010001010000000,3.0,11.0,0.5375
1100010001000100,3.0,8.0,0.5625
1000001100000000,1.0,11.0,0.575
1101100010101000,1.0,11.0,0.425
1100100011001000,1.0,5.0,0.6125
1000000011110000,2.0,8.0,0.5375
0101011111010111,1.0,9.0,0.3
1111100010000000,2.0,11.0,0.5375
1111110110111111,3.0,10.0,0.4791666666666667
0100010000100010,2.0,8.0,0.45625
1010111111101110,1.0,8.0,0.4125
0110000000110101,1.0,17.0,0.3125
0000000011101110,4.0,5.0,0.478125
1100110010101011,1.0,10.0,0.3625
0010000000100100,1.0,9.0,0.5625
1100110000010000,1.0,8.0,0.5
0011001110110011,1.0,6.0,0.5875
0000011111110001,1.0,15.0,0.425
1010001010000000,1.0,8.0,0.525
1011111111100010,1.0,13.0,0.2625
1110111111100110,1.0,12.0,0.2125
1001101110011000,1.0,11.0,0.425
0000010100100011,1.0,9.0,0.2625
1100000111000001,1.0,7.0,0.4875
1011100110110001,1.0,10.0,0.5
1101110100011101,1.0,7.0,0.4375
0000110010101010,1.0,7.0,0.4375
0011101000111010,1.0,6.0,0.65
1100000000101110,1.0,13.0,0.425
0010101010000100,1.0,17.0,0.375
0000010110110111,1.0,10.0,0.3625
1010000000000100,1.0,9.0,0.5875
1010000000000011,1.0,8.0,0.3375
0011001110111011,1.0,5.0,0.5125
0101111111010101,1.0,9.0,0.2875
1011001110000000,2.0,7.0,0.48750000000000004
0001110100010101,1.0,9.0,0.425
1111000011100001,1.0,14.0,0.4375
0000000000100011,2.0,7.0,0.575
0100010101000000,1.0,8.0,0.6375
0011111111111100,2.0,8.0,0.38125
1010001000111111,1.0,11.0,0.45
0111010100110000,2.0,6.0,0.45
1101101101111111,1.0,15.0,0.4625
0100111100001010,1.0,9.0,0.4875
1111110111001101,1.0,8.0,0.4875
0000001011001100,1.0,8.0,0.4375
1010101000000011,2.0,7.0,0.40625
1111101111111010,5.0,7.0,0.5175
1100110111000000,1.0,9.0,0.3875
1101010000000000,1.0,11.0,0.35
1100111110101010,1.0,7.0,0.625
0011000100110011,1.0,6.0,0.35
0100010001000101,2.0,8.0,0.45
1011001001011011,1.0,20.0,0.2375
0010000010110000,1.0,11.0,0.475
1111000010100000,2.0,5.0,0.53125
1111111011001000,1.0,11.0,0.2125
1100010011110101,1.0,6.0,0.3125
0001000000100000,3.0,10.0,0.5416666666666666
1111110000111110,1.0,12.0,0.4875
0000110100000001,4.0,8.0,0.49687499999999996
0101010101010100,1.0,6.0,0.4125
1010001001000000,1.0,12.0,0.35
0000101000101111,1.0,10.0,0.575
1111101011011010,2.0,8.0,0.38125
0000010100100100,1.0,13.0,0.425
0101011111110111,2.0,8.0,0.51875
0011001110110001,1.0,10.0,0.375
0010101010110000,1.0,13.0,0.3875
1000100011001000,5.0,8.0,0.445
1110111011110011,1.0,8.0,0.425
1000110000001100,3.0,8.0,0.5791666666666666
1101001111011101,1.0,12.0,0.5125
1011000010110000,1.0,5.0,0.5875
0101000000011101,1.0,13.0,0.3875
1000111110001110,1.0,10.0,0.25
0000100110001001,1.0,12.0,0.4375
1111111111010101,4.0,7.0,0.5718749999999999
0000001010011011,1.0,13.0,0.3875
0000001101000000,1.0,9.0,0.5125
0111000001110000,3.0,5.0,0.6041666666666666
1111100100110101,1.0,17.0,0.15
0011001110001000,1.0,7.0,0.4625
1011101100000000,6.0,5.0,0.5708333333333333
1011111100110101,1.0,9.0,0.45
1010111010111011,1.0,9.0,0.325
0111001111101111,1.0,13.0,0.2875
1101110011001100,4.0,6.0,0.490625
0010000000001111,1.0,8.0,0.5
1110111111100111,1.0,9.0,0.4375
0100101001011101,1.0,15.0,0.3625
1111010111110000,3.0,5.0,0.5499999999999999
0001011101010101,1.0,13.0,0.425
0111110001111111,2.0,8.0,0.425
0000110100001111,3.0,6.0,0.5
0000000000011101,2.0,8.0,0.42500000000000004
0001010001011111,1.0,14.0,0.425
0000011011101111,1.0,15.0,0.2875
0000101000010000,1.0,9.0,0.5625
1100110101001111,1.0,11.0,0.2875
1111110101111111,2.0,10.0,0.575
0011111111110111,1.0,9.0,0.575
0000000111011000,1.0,13.0,0.375
1000001011001110,1.0,11.0,0.275
1111011100100101,1.0,13.0,0.25
0000101010101000,1.0,9.0,0.4
1110101111111111,2.0,10.0,0.5874999999999999
0101000011110001,2.0,10.0,0.32499999999999996
0110011000010000,1.0,13.0,0.5125
1011011110100101,1.0,9.0,0.425
0000001000000111,3.0,8.0,0.4666666666666666
0000110001111011,1.0,15.0,0.425
1000100010101100,1.0,12.0,0.375
1111111100110010,1.0,7.0,0.575
1101110011011101,2.0,7.0,0.475
1000101010101010,3.0,6.0,0.4458333333333333
0000000000001001,2.0,10.0,0.44375
0100010101000101,2.0,5.0,0.4375
1011101110110011,3.0,7.0,0.48333333333333334
0010001000111010,1.0,12.0,0.35
1010101000000100,2.0,8.0,0.48125
1000101010001010,2.0,5.0,0.4
0011001111111011,2.0,7.0,0.6
0011101101110011,1.0,10.0,0.5125
0001110101011100,1.0,11.0,0.325
1010010101010101,1.0,10.0,0.4
1100110011111111,5.0,3.0,0.625
1011000000101010,1.0,13.0,0.3875
0010000100100101,1.0,12.0,0.55
1000000110000000,1.0,9.0,0.575
0100111110101111,1.0,9.0,0.3875
0000011000000000,3.0,10.0,0.49583333333333335
0100000100110001,1.0,13.0,0.5125
0110110001000100,1.0,13.0,0.3875
1100110101011111,1.0,12.0,0.2625
0010111110001010,1.0,14.0,0.3125
1010111000000101,1.0,10.0,0.4875
0001001000000000,2.0,10.0,0.5625
0100010001000000,6.0,7.0,0.5270833333333332
0000100100001100,1.0,12.0,0.2625
1000100000010000,1.0,9.0,0.4875
1100111101000000,1.0,9.0,0.475
1110111011001110,2.0,7.0,0.4375
0101101000000000,2.0,8.0,0.53125
0000000001000001,2.0,10.0,0.6125
1110111001000100,1.0,6.0,0.4
1011111111101111,1.0,10.0,0.5
0111110001111100,1.0,7.0,0.6625
0001000110110011,1.0,9.0,0.4625
1101111011101000,1.0,21.0,0.175
0000000110001000,1.0,9.0,0.4
1000000001010000,1.0,11.0,0.4875
1100010011111110,1.0,11.0,0.4375
0100111000000000,2.0,8.0,0.39375
1011101110100000,1.0,9.0,0.4375
0010111110101111,1.0,7.0,0.5
0000110000011101,1.0,7.0,0.5125
0001010111111100,1.0,11.0,0.3
1110101001100000,1.0,11.0,0.35
1000111011001010,2.0,14.0,0.275
1111011111101111,2.0,10.0,0.51875
0100110101111111,2.0,12.0,0.575
1111000101000101,1.0,11.0,0.3625
0000010011010100,1.0,12.0,0.425
1110111111010100,1.0,16.0,0.3375
1011111100110010,1.0,11.0,0.5
0010001100100111,1.0,9.0,0.425
1011001110100001,1.0,10.0,0.4875
0111011110001111,1.0,12.0,0.4625
1101110010011100,1.0,11.0,0.4625
1011000001111100,1.0,15.0,0.225
1111000000100000,3.0,8.0,0.47500000000000003
0011000000000001,1.0,11.0,0.55
0111010011111111,4.0,8.0,0.546875
0010000010111011,1.0,10.0,0.35
0011001100110010,1.0,6.0,0.4375
0000010101000100,1.0,8.0,0.475
1000111100000000,2.0,8.0,0.56875
1111000011001100,1.0,6.0,0.4625
0111011101110000,1.0,6.0,0.625
0110110011111100,1.0,12.0,0.375
0010111000000000,1.0,8.0,0.5
0011010100000101,1.0,7.0,0.375
1100010011001100,2.0,6.0,0.56875
1101110011110000,1.0,9.0,0.55
1111010011110101,2.0,7.0,0.43125
1100101000000011,1.0,10.0,0.375
0001110100000000,3.0,8.0,0.49166666666666664
1100010001001101,1.0,15.0,0.4
0111001010000000,1.0,13.0,0.55
1111111000110000,1.0,9.0,0.3375
1101110001110000,1.0,10.0,0.35
0101010001110000,2.0,12.0,0.3125
0010000011110101,1.0,9.0,0.4125
1111001100110011,2.0,5.0,0.5875
0101111100000101,1.0,9.0,0.4125
0011101110111010,1.0,11.0,0.425
0100111001001110,3.0,6.0,0.47500000000000003
0010010000000001,1.0,15.0,0.3625
0011001011110011,1.0,10.0,0.275
0001110100000100,1.0,12.0,0.45
0101111001011111,1.0,8.0,0.45
0011001101110011,2.0,6.0,0.59375
1010111010001000,3.0,10.0,0.5
1011101010111000,1.0,9.0,0.4375
1111000010101011,1.0,10.0,0.35
1111100110100000,1.0,14.0,0.275
1010111010101111,2.0,7.0,0.55
1011111110101111,2.0,7.0,0.51875
1011000111111111,1.0,8.0,0.5375
0000110111001100,1.0,9.0,0.4875
0000110101110111,1.0,11.0,0.325
1101000000010000,2.0,8.0,0.4625
1100001011100011,1.0,15.0,0.4
0100100011111011,1.0,11.0,0.35
1010010110100111,1.0,10.0,0.4625
0001011100010101,1.0,10.0,0.2875
0100001101110000,1.0,13.0,0.3375
1011111111011101,1.0,9.0,0.3125
0010010010100110,1.0,16.0,0.3375
0100010111000100,1.0,12.0,0.5125
1110001010100010,1.0,9.0,0.425
0000000001100000,2.0,10.0,0.575
0011111111000101,1.0,12.0,0.4375
1100100010001000,1.0,8.0,0.6375
0000111100000111,2.0,6.0,0.45625000000000004
0000000110001101,1.0,9.0,0.3875
0000111101000000,1.0,8.0,0.2875
1111001111111100,1.0,8.0,0.525
0001111100001111,1.0,6.0,0.425
0000111111001111,2.0,5.0,0.575
0010101000100000,1.0,8.0,0.4
1111100011001111,1.0,12.0,0.2625
0010001000110010,4.0,8.0,0.45937500000000003
0000010011110111,1.0,10.0,0.5625
